u,du,q,Cur_acc
0.6414371237584943,6.414371237584942,0.001,7.41562263921758e-07
0.6023130273780942,-0.3912409638040004,0.001,-8.315097055611266e-07
0.6045860366222362,0.02273009244141977,0.001,1.03916751835893e-06
0.604450712549281,-0.0013532407295524518,0.001,-2.4352968510897256e-08
0.6044474744671902,-3.2380820907951247e-05,0.001,-9.00372750941957e-08
0.6044390744281234,-8.400039066769338e-05,0.001,-3.0005955367021775e-07
0.6044346344444699,-4.439983653514723e-05,0.001,3.186476405601575e-07
0.6044319672463447,-2.6671981251391585e-05,0.001,-1.0591046000092986e-07
0.6044307058316692,-1.2614146754907907e-05,0.001,-4.338245897566173e-08
0.6044299572695893,-7.48562079988524e-06,0.001,9.41343561561971e-09
0.6044296017010928,-3.555684964240413e-06,0.001,-6.569196708824937e-09
0.6044294634569489,-1.3824414391017115e-06,0.001,3.459305632270633e-08
0.6044292740278555,-1.8942909341124192e-06,0.001,-6.895518906538793e-09
0.6044291945705532,-7.94573022933065e-07,0.001,-2.4074343983274198e-08
0.604429137445042,-5.712551121028753e-07,0.001,1.5693193615614846e-07
0.6044291301146164,-7.330425599860746e-08,0.001,4.61531414376643e-09
0.6044291128442234,-1.7270393004586992e-07,0.001,-1.2621317716159713e-07
0.6044291015811746,-1.1263048826926081e-07,0.001,-2.8220599167461212e-08
0.6044290949206799,-6.660494711319132e-08,0.001,1.6655368165058188e-09
0.604429095065441,1.4476109200245446e-09,0.001,2.9120640415029026e-09
0.6044290942531809,-8.122600370086275e-09,0.001,1.56603745471139e-08
0.6044290897245561,-4.52862480848637e-08,0.001,1.3880738011198774e-07
0.6044290891412244,-5.833317162640128e-09,0.001,-1.5016759232549737e-07
0.6044290888159136,-3.2531077831521316e-09,0.001,-1.924600678696245e-08
0.5322594733578799,-0.7216961545803369,0.001,10.66798576951636
0.5348530114682962,0.025935381104162936,0.001,12.128013434609155
0.5786794005019562,0.43826389033659985,0.001,6.209204278703515
0.6234971068520707,0.44817706350114506,0.001,1.6824551787379298
0.6411742909531631,0.17677184101092425,0.001,0.19065823994941078
0.6274844487660931,-0.13689842187070034,0.001,0.9057067885424542
0.6045735246621504,-0.22910924103942687,0.001,0.8722721469728522
0.5834004084022575,-0.21173116259892932,0.001,0.15754605321701629
0.5615054822657091,-0.2189492613654842,0.001,0.32172288429559176
0.56012898204609,-0.013765002196191034,0.001,0.6072719275381973
0.5785710336324239,0.1844205158633394,0.001,0.32900167834898225
0.6005085972539025,0.21937563621478584,0.001,0.3853173055126238
0.5663226704864706,-0.3418592676743193,0.001,0.8245618300334829
0.5732849625073385,0.06962292020867955,0.001,0.7921459955611624
0.5405731005263004,-0.3271186198103815,0.001,0.6728948912135807
0.5473459921115956,0.0677289158529526,0.001,0.7645015530921858
0.5241806404073752,-0.23165351704220405,0.001,0.7536448174412365
0.5194669835418699,-0.04713656865505289,0.001,0.6855407054498868
0.5145961037650368,-0.048708797768330925,0.001,0.6933057721308561
0.5096245502980742,-0.04971553466962653,0.001,0.693200305934631
0.5047319518300686,-0.048925984680056045,0.001,0.6595463523764693
0.5047035315500438,-0.0002842028002481012,0.001,0.6499458037379687
0.5291413543936466,0.24437822843602852,0.001,0.6469732293334379
0.5540130630823819,0.24871708688735228,0.001,0.6528709594753513
0.5748892832316717,0.20876220149289804,0.001,0.6715497768206864
0.5800566874304849,0.0516740419881323,0.001,0.6759460771874511
0.5698996953071428,-0.1015699212334209,0.001,0.6667202906210072
0.556141631765594,-0.13758063541548848,0.001,0.6520824680710521
0.5500320706614162,-0.061095611041777076,0.001,0.6362222062003338
0.5586116232302744,0.08579552568858118,0.001,0.628880548026051
0.5753687571767105,0.16757133946436187,0.001,0.6333873399175559
0.5905990394450864,0.1523028226837586,0.001,0.6423238289715486
0.5884258696715488,-0.02173169773537653,0.001,0.6471721776523944
0.5743315415342947,-0.14094328137254086,0.001,0.6392161049724159
0.5583335394203688,-0.1599800211392588,0.001,0.6212014114011292
0.5549119709275836,-0.034215684927851875,0.001,0.606565472648895
0.5665521217645402,0.11640150836956575,0.001,0.6029240742536358
0.5628565059126328,-0.036956158519073634,0.001,0.6103987027898832
0.5596039189559491,-0.03252586956683734,0.001,0.604742207728689
0.55637160761717,-0.032323113387791036,0.001,0.5906135606033505
0.5530640662363937,-0.03307541380776269,0.001,0.588407355951466
0.5496781452590432,-0.03385920977350465,0.001,0.5846686800492319
0.5709425889595832,0.21264443700539926,0.001,0.5744816238713787
0.5954727456588359,0.24530156699252736,0.001,0.5857763235909927
0.6176261502083766,0.22153404549540734,0.001,0.608253281596837
0.6294650001492892,0.11838849940912555,0.001,0.6135965346600699
0.6253389053213387,-0.04126094827950455,0.001,0.612667430525384
0.6151105211938922,-0.10228384127446533,0.001,0.6071327873547616
0.607457441631425,-0.07653079562467191,0.001,0.5928841878948862
0.6121655565089914,0.04708114877566394,0.001,0.583467534069489
0.626989934325899,0.14824377816907597,0.001,0.5870003985603014
0.6429742576736321,0.15984323347733143,0.001,0.5963520837661915
0.64863066555671,0.05656407883077863,0.001,0.6030910182552915
0.6424787190180402,-0.06151946538669795,0.001,0.6013655790902053
0.6339191580513629,-0.08559560966677315,0.001,0.5899572330401941
0.6344896522474389,0.0057049419607602125,0.001,0.5786351808491793
