vehicle_4_s,vehicle_4_d,info_vehicle_4_s,info_vehicle_4_d
,,2180.0035274684087,-3.500106614680898
,,2180.0039257536205,-3.5001193141468097
,,2180.003651340974,-3.500122993076151
,,2180.003468191202,-3.5001260814627586
,,2180.003376547911,-3.500126672000806
,,2180.0033154938433,-3.500127065692547
,,2180.003284963444,-3.5001272625383337
,,2180.003284963444,-3.5001291698472876
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.00322393518,-3.500129563538686
,,2180.0557954342967,-3.5001221832200407
,,2180.270102707965,-3.500084009309431
,,2180.618330963311,-3.500001419558111
,,2181.073472466041,-3.499840354775812
,,2181.615997632353,-3.4995890372089624
,,2182.2313206257454,-3.4992410370382308
,,2182.9082190897475,-3.4988344440828976
,,2183.6392553006053,-3.4986380143550306
,,2184.418442483472,-3.4991379799547566
,,2185.2404466490925,-3.5008325511576026
,,2186.099690807391,-3.5036719356487596
,,2186.990489302763,-3.50734547014588
,,2187.9081722727415,-3.5112976016349142
,,2188.84807788775,-3.514825779266847
,,2189.806735836461,-3.5176324255091203
,,2190.7777594096688,-3.5198386387401945
,,2191.74721773744,-3.521493679360852
