u,du,Cur_acc,q,ru,rdu
3.0,30.0,7.41562263921758e-07,0.04,1,1
3.0,0.0,-8.315097055611266e-07,0.04,1,1
3.0,0.0,1.03916751835893e-06,0.04,1,1
3.0,0.0,-2.4352968510897256e-08,0.04,1,1
3.0,0.0,-9.00372750941957e-08,0.04,1,1
3.0,0.0,-3.0005955367021775e-07,0.04,1,1
3.0,0.0,3.186476405601575e-07,0.04,1,1
3.0,0.0,-1.0591046000092986e-07,0.04,1,1
3.0,0.0,-4.338245897566173e-08,0.04,1,1
3.0,0.0,9.41343561561971e-09,0.04,1,1
3.0,0.0,-6.569196708824937e-09,0.04,1,1
3.0,0.0,3.459305632270633e-08,0.04,1,1
3.0,0.0,-6.895518906538793e-09,0.04,1,1
3.0,0.0,-2.4074343983274198e-08,0.04,1,1
3.0,0.0,1.5693193615614846e-07,0.04,1,1
3.0,0.0,4.61531414376643e-09,0.04,1,1
3.0,0.0,-1.2621317716159713e-07,0.04,1,1
3.0,0.0,-2.8220599167461212e-08,0.04,1,1
3.0,0.0,1.6655368165058188e-09,0.04,1,1
3.0,0.0,2.9120640415029026e-09,0.04,1,1
3.0,0.0,1.56603745471139e-08,0.04,1,1
3.0,0.0,1.3880738011198774e-07,0.04,1,1
3.0,0.0,-1.5016759232549737e-07,0.04,1,1
3.0,0.0,-1.924600678696245e-08,0.04,1,1
3.0,0.0,10.962208074244735,0.04,1,1
3.0,0.0,14.125744607431388,0.04,1,1
3.0,0.0,10.751034550716028,0.04,1,1
3.0,0.0,5.703879872757079,0.04,1,1
3.0,0.0,1.8893797506095422,0.04,1,1
3.0,0.0,0.841660212223815,0.04,1,1
3.0,0.0,2.042760443718474,0.04,1,1
2.7665320710280707,-2.3346792897192925,2.5736482872899855,0.04,1,1
2.7916683360527106,0.25136265024639837,1.4995396623873205,0.04,1,1
2.7314857659673173,-0.6018257008539329,1.035431771779518,0.04,1,1
2.743014338467337,0.11528572500019596,1.95721216363668,0.04,1,1
2.6162541205490055,-1.2676021791833136,2.092577543050282,0.04,1,1
2.7667188904639906,1.5046476991498503,1.6167141906632354,0.04,1,1
2.481998849243825,-2.847200412201656,1.8449055628475808,0.04,1,1
2.506878828976659,0.24879979732833846,2.2799379909353683,0.04,1,1
2.22595089721547,-2.809279317611888,1.8905207053350381,0.04,1,1
2.306613827055365,0.8066292983989509,1.609213994929948,0.04,1,1
2.1901376232790053,-1.164762037763598,1.76653112057749,0.04,1,1
2.0983489683656904,-0.9178865491331489,1.8166649218037043,0.04,1,1
2.009529884632608,-0.8881908373308223,1.5136329720640564,0.04,1,1
1.920721390095672,-0.8880849453693607,1.4212405259743257,0.04,1,1
1.8562785731119513,-0.6444281698372079,1.4716941901147667,0.04,1,1
1.932896645599686,0.7661807248773478,1.3659638092012638,0.04,1,1
1.9943692636216062,0.6147261802192006,1.3485425226388947,0.04,1,1
1.9183369339092549,-0.760323297123513,1.4775003248705163,0.04,1,1
1.8889930162809971,-0.2934391762825772,1.4069779355906513,0.04,1,1
1.7881240869674695,-1.0086892931352764,1.2762714318271506,0.04,1,1
1.7510026552685254,-0.3712143169894411,1.2662918044550397,0.04,1,1
1.6496026480298196,-1.014000072387058,1.2359657881251989,0.04,1,1
1.643997336781348,-0.05605311248471523,1.145572875354402,0.04,1,1
1.6735566971582385,0.2955936037689044,1.1118005923466687,0.04,1,1
1.6093460207913861,-0.642106763668524,1.174800905335982,0.04,1,1
1.5732899664752313,-0.36056054316154773,1.132257952044213,0.04,1,1
